net balance,S&P 500,SP,BofA AAA US ,BofA,MCSI REIT Index,MCSI
4.51%,2427.43,0.09,542.630,-0.07,"1,146.08",-0.64
-2.40%,2425.53,-0.08,542.670,0.01,"1,144.05",-0.18
4.54%,2443.25,0.73,540.600,-0.38,"1,148.79",0.41
2.28%,2447.83,0.19,540.470,-0.02,"1,140.25",-0.74
-2.30%,2459.27,0.47,538.960,-0.28,"1,127.38",-1.13
4.04%,2459.14,-0.01,540.020,0.20,"1,138.81",1.01
1.18%,2460.61,0.06,540.400,0.07,"1,131.38",-0.65
0.78%,2473.83,0.54,541.380,0.18,"1,133.47",0.18
-1.11%,2473.45,-0.02,541.890,0.09,"1,133.13",-0.03
-1.12%,2472.54,-0.04,542.150,0.05,"1,156.78",2.09
1.24%,2469.91,-0.11,543.810,0.31,"1,173.61",1.45
0.87%,2477.13,0.29,544.800,0.18,"1,195.57",1.87
-1.11%,2477.83,0.03,546.640,0.34,"1,203.27",0.64
-2.24%,2475.42,-0.10,546.010,-0.12,"1,220.49",1.43
-2.29%,2472.10,-0.13,546.110,0.02,"1,212.70",-0.64
1.08%,2470.30,-0.07,546.200,0.02,"1,225.30",1.04
-1.16%,2476.35,0.24,546.450,0.05,"1,222.32",-0.24
-2.35%,2477.57,0.05,546.950,0.09,"1,219.73",-0.21
-1.20%,2472.16,-0.22,546.700,-0.05,"1,199.60",-1.65
1.50%,2476.83,0.19,545.260,-0.26,"1,185.39",-1.18
2.20%,2480.91,0.16,543.030,-0.41,"1,187.42",0.17
-1.17%,2474.92,-0.24,543.160,0.02,"1,176.20",-0.94
-2.38%,2474.02,-0.04,543.980,0.15,"1,176.20",0.00
-1.70%,2438.21,-1.45,545.130,0.21,"1,171.80",-0.37
1.41%,2441.32,0.13,546.100,0.18,"1,167.66",-0.35
1.92%,2465.84,1.00,546.720,0.11,"1,199.33",2.71
3.19%,2464.61,-0.05,546.780,0.01,"1,185.90",-1.12
-2.32%,2468.11,0.14,545.070,-0.31,"1,234.19",4.07
4.62%,2430.01,-1.54,542.870,-0.40,"1,250.35",1.31
-1.59%,2425.55,-0.18,542.650,-0.04,"1,242.50",-0.63
3.07%,2428.37,0.12,544.420,0.33,"1,233.52",-0.72
4.25%,2452.51,0.99,544.080,-0.06,"1,223.14",-0.84
-1.07%,2444.04,-0.35,545.170,0.20,"1,226.22",0.25
2.47%,2438.97,-0.21,545.140,-0.01,"1,225.06",-0.09
1.56%,2443.05,0.17,543.550,-0.29,"1,227.27",0.18
-2.09%,2444.24,0.05,545.240,0.31,"1,215.12",-0.99
-2.13%,2446.30,0.08,546.600,0.25,"1,226.86",0.97
-2.18%,2457.59,0.46,#N/A,#N/A,"1,221.05",-0.47
1.37%,2471.65,0.57,547.340,#N/A,"1,227.44",0.52
-2.20%,2476.55,0.20,546.450,-0.16,"1,226.39",-0.09
1.44%,#N/A,#N/A,545.910,-0.10,"1,220.68",-0.47
1.47%,2457.85,#N/A,546.820,0.17,"1,228.42",0.63
1.66%,2465.54,0.31,545.450,-0.25,"1,232.26",0.31
-1.07%,2465.10,-0.02,547.950,0.46,"1,227.95",-0.35
1.52%,2461.43,-0.15,548.620,0.12,"1,242.61",1.19
-1.07%,2488.11,1.08,548.500,-0.02,"1,244.24",0.13
-1.08%,2496.48,0.34,548.630,0.02,"1,239.05",-0.42
-2.18%,2498.37,0.08,548.970,0.06,"1,253.52",1.17
6.92%,2495.62,-0.11,548.860,-0.02,"1,254.63",0.09
-1.46%,2500.23,0.18,547.980,-0.16,"1,248.37",-0.50
4.28%,2503.87,0.15,548.220,0.04,"1,246.50",-0.15
-2.03%,2506.65,0.11,547.210,-0.18,"1,246.69",0.02
-2.07%,2508.24,0.06,545.980,-0.22,"1,251.92",0.42
-2.12%,2500.60,-0.30,545.090,-0.16,"1,259.07",0.57
1.45%,2502.22,0.06,545.130,0.01,"1,280.22",1.68
-1.07%,2496.66,-0.22,545.030,-0.02,"1,275.96",-0.33
2.04%,2496.84,0.01,545.970,0.17,"1,260.39",-1.22
-1.06%,2507.04,0.41,546.600,0.12,"1,248.97",-0.91
0.83%,2510.06,0.12,547.120,0.10,"1,259.93",0.88
-2.12%,2519.36,0.37,546.940,-0.03,"1,265.83",0.47
0.56%,2529.12,0.39,546.990,0.01,"1,267.32",0.12
-1.08%,2534.58,0.22,546.720,-0.05,"1,256.45",-0.86
-2.17%,2537.74,0.12,547.280,0.10,"1,254.10",-0.19
0.86%,2552.07,0.56,547.540,0.05,"1,254.48",0.03
-1.10%,2549.33,-0.11,548.040,0.09,"1,248.13",-0.51
-1.11%,2544.73,-0.18,546.690,-0.25,"1,245.01",-0.25
-1.13%,2550.64,0.23,547.170,0.09,"1,245.08",0.01
-1.14%,2555.24,0.18,546.230,-0.17,"1,255.70",0.85
-1.15%,2550.93,-0.17,545.220,-0.18,"1,249.75",-0.47
-1.17%,2553.17,0.09,544.490,-0.13,"1,249.92",0.01
-1.18%,2557.64,0.18,545.230,0.14,"1,241.34",-0.69
0.86%,2559.36,0.07,543.890,-0.25,"1,221.75",-1.58
-1.18%,2561.26,0.07,541.660,-0.41,"1,235.08",1.09
5.59%,2562.10,0.03,542.650,0.18,"1,239.10",0.33
-2.27%,2575.21,0.51,542.680,0.01,"1,227.10",-0.97
0.67%,2564.98,-0.40,544.210,0.28,"1,226.26",-0.07
3.29%,2569.13,0.16,543.750,-0.08,"1,214.19",-0.98
-1.56%,2557.15,-0.47,#N/A,#N/A,"1,199.28",-1.23
0.77%,2560.40,0.13,544.020,#N/A,"1,176.75",-1.88
1.61%,2581.07,0.81,545.630,0.30,"1,176.35",-0.03
-1.11%,2572.83,-0.32,545.610,0.00,"1,187.45",0.94
-1.57%,2575.26,0.09,544.760,-0.16,"1,181.05",-0.54
2.21%,2579.36,0.16,#N/A,#N/A,"1,183.51",0.21
-1.11%,2579.85,0.02,541.200,#N/A,"1,177.88",-0.48
3.32%,2587.84,0.31,539.220,-0.37,"1,177.65",-0.02
1.50%,2591.13,0.13,538.940,-0.05,"1,178.97",0.11
1.38%,2590.64,-0.02,539.580,0.12,"1,172.11",-0.58
-1.06%,2594.38,0.14,540.770,0.22,"1,161.29",-0.92
-2.14%,2584.62,-0.38,541.280,0.09,"1,164.52",0.28
2.37%,2582.30,-0.09,540.410,-0.16,"1,165.70",0.10
-1.07%,2584.84,0.10,541.230,0.15,"1,171.14",0.47
3.99%,2578.87,-0.23,541.930,0.13,"1,168.62",-0.22
1.13%,2564.62,-0.55,542.980,0.19,"1,160.91",-0.66
0.51%,2585.64,0.82,543.030,0.01,"1,154.58",-0.55
-1.43%,2578.85,-0.26,541.160,-0.34,"1,163.22",0.75
1.08%,2582.14,0.13,542.550,0.26,"1,159.22",-0.34
1.46%,2599.03,0.65,542.700,0.03,"1,154.13",-0.44
-2.02%,2597.08,-0.08,543.010,0.06,"1,153.18",-0.08
-1.03%,#N/A,#N/A,542.890,-0.02,"1,153.05",-0.01
-2.08%,2602.42,#N/A,542.470,-0.08,"1,147.28",-0.50
-1.06%,2601.42,-0.04,538.820,-0.67,"1,144.40",-0.25
-1.08%,2627.04,0.98,538.270,-0.10,"1,144.45",0.00
-1.09%,2626.07,-0.04,537.580,-0.13,"1,130.80",-1.19
3.14%,2647.58,0.82,536.660,-0.17,"1,131.43",0.06
-2.13%,2642.22,-0.20,536.840,0.03,"1,122.24",-0.81
4.40%,2639.44,-0.11,536.170,-0.12,"1,134.91",1.13
-2.09%,2629.57,-0.37,537.440,0.24,"1,152.01",1.51
-2.13%,2629.27,-0.01,535.970,-0.27,"1,174.54",1.96
1.61%,2636.98,0.29,537.470,0.28,"1,162.95",-0.99
3.06%,2651.50,0.55,538.270,0.15,"1,174.88",1.03
-1.04%,2659.99,0.32,538.180,-0.02,"1,167.39",-0.64
-1.05%,2664.11,0.15,538.990,0.15,"1,194.09",2.29
-1.06%,2662.85,-0.05,537.500,-0.28,"1,194.05",0.00
4.07%,2652.01,-0.41,536.270,-0.23,"1,181.77",-1.03
5.60%,2675.81,0.90,538.200,0.36,"1,169.26",-1.06
-1.37%,2690.16,0.54,537.660,-0.10,"1,166.49",-0.24
-0.99%,2681.47,-0.32,537.820,0.03,"1,149.44",-1.46
-1.00%,2679.25,-0.08,536.320,-0.28,"1,148.52",-0.08
1.70%,2684.57,0.20,536.330,0.00,"1,129.39",-1.67
-0.99%,2683.34,-0.05,538.010,0.31,"1,140.26",0.96
-1.00%,#N/A,#N/A,538.710,0.13,"1,142.88",0.23
-1.01%,2680.50,#N/A,541.440,0.51,"1,145.06",0.19
-1.02%,2682.62,0.08,541.980,0.10,"1,140.74",-0.38
-2.07%,2687.54,0.18,541.190,-0.15,"1,130.40",-0.91
1.34%,2673.61,-0.52,541.510,0.06,"1,118.54",-1.05
-2.08%,#N/A,#N/A,542.490,0.18,"1,139.21",1.85
4.71%,2695.81,#N/A,541.310,-0.22,"1,158.79",1.72
0.93%,2713.06,0.64,540.730,-0.11,"1,157.89",-0.08
-1.01%,2723.99,0.40,538.980,-0.32,"1,152.57",-0.46
5.23%,2743.15,0.70,537.060,-0.36,"1,143.79",-0.76
0.81%,2747.71,0.17,535.160,-0.35,"1,150.47",0.58
-0.96%,2751.29,0.13,535.290,0.02,"1,155.46",0.43
-0.97%,2748.23,-0.11,536.600,0.24,"1,146.98",-0.73
4.38%,2767.56,0.70,536.690,0.02,"1,150.05",0.27
1.02%,2786.24,0.67,535.890,-0.15,"1,143.00",-0.61
1.70%,#N/A,#N/A,536.900,0.19,"1,150.55",0.66
-0.91%,2776.42,#N/A,538.350,0.27,"1,148.24",-0.20
-0.92%,2802.56,0.94,540.210,0.35,"1,155.17",0.60
2.06%,2798.03,-0.16,538.780,-0.26,"1,156.80",0.14
0.83%,2810.30,0.44,539.010,0.04,"1,158.92",0.18
0.86%,2832.97,0.81,539.730,0.13,"1,151.58",-0.63
0.61%,2839.13,0.22,539.540,-0.04,"1,155.21",0.32
2.03%,2837.54,-0.06,540.000,0.09,"1,132.91",-1.93
1.47%,2839.25,0.06,541.570,0.29,"1,122.70",-0.90
1.16%,2872.87,1.18,540.860,-0.13,"1,121.99",-0.06
0.75%,2853.53,-0.67,#N/A,#N/A,"1,128.55",0.58
-0.84%,2822.43,-1.09,540.960,#N/A,"1,128.55",0.00
-0.85%,2823.81,0.05,541.700,0.14,"1,139.05",0.93
-0.86%,2821.98,-0.06,540.890,-0.15,"1,144.09",0.44
1.83%,2762.13,-2.12,542.590,0.31,"1,127.79",-1.42
-1.70%,2648.94,-4.10,544.930,0.43,"1,115.00",-1.13
2.97%,2695.14,1.74,548.630,0.68,"1,115.05",0.00
-0.84%,2681.66,-0.50,547.120,-0.28,"1,115.90",0.08
-1.69%,2581.00,-3.75,546.280,-0.15,"1,090.68",-2.26
1.19%,2619.55,1.49,544.190,-0.38,"1,095.32",0.43
1.01%,2656.00,1.39,544.810,0.11,"1,089.26",-0.55
-1.68%,2662.94,0.26,547.540,0.50,"1,100.19",1.00
1.39%,2698.63,1.34,548.700,0.21,"1,097.38",-0.26
1.48%,2731.20,1.21,547.690,-0.18,"1,097.71",0.03
-0.83%,2732.22,0.04,547.960,0.05,"1,093.29",-0.40
-0.84%,#N/A,#N/A,548.790,0.15,"1,085.06",-0.75
-0.85%,2716.26,#N/A,547.900,-0.16,"1,055.59",-2.72
-1.19%,2701.33,-0.55,548.170,0.05,"1,059.01",0.32
0.57%,2703.96,0.10,547.990,-0.03,"1,065.37",0.60
0.98%,2747.30,1.60,548.150,0.03,"1,043.47",-2.06
-0.85%,2779.60,1.18,547.540,-0.11,"1,044.65",0.11
-0.86%,2744.28,-1.27,549.540,0.37,"1,048.08",0.33
1.59%,2713.83,-1.11,549.060,-0.09,"1,037.96",-0.97
-0.85%,2677.67,-1.33,548.950,-0.02,"1,031.72",-0.60
2.04%,2691.25,0.51,550.610,0.30,"1,022.59",-0.88
1.28%,2720.94,1.10,550.860,0.05,"1,013.79",-0.86
1.81%,2728.12,0.26,546.570,-0.78,995.54,-1.80
-1.14%,2726.80,-0.05,545.690,-0.16,984.81,-1.08
0.67%,2738.97,0.45,545.010,-0.12,998.14,1.35
-0.82%,2786.57,1.74,545.840,0.15,991.48,-0.67
0.79%,2783.02,-0.13,545.100,-0.14,"1,010.46",1.91
-1.64%,2765.31,-0.64,541.930,-0.58,"1,040.29",2.95
-0.83%,2749.48,-0.57,541.410,-0.10,"1,061.80",2.07
-0.84%,2747.33,-0.08,539.760,-0.30,"1,061.46",-0.03
1.23%,2752.01,0.17,540.870,0.21,"1,053.57",-0.74
3.02%,2712.92,-1.42,543.370,0.46,"1,063.93",0.98
1.68%,2716.94,0.15,540.200,-0.58,"1,062.59",-0.13
-1.60%,2711.93,-0.18,540.020,-0.03,"1,041.15",-2.02
-1.63%,2643.69,-2.52,540.900,0.16,"1,049.43",0.80
0.54%,2588.26,-2.10,538.700,-0.41,"1,070.39",2.00
1.21%,2658.55,2.72,539.060,0.07,"1,047.40",-2.15
0.92%,2612.62,-1.73,539.770,0.13,"1,054.15",0.64
-0.80%,2605.00,-0.29,539.920,0.03,"1,026.23",-2.65
0.32%,2640.87,1.38,536.080,-0.71,"1,019.65",-0.64
-1.62%,#N/A,#N/A,536.530,0.08,"1,048.91",2.87
-0.82%,2581.88,#N/A,536.040,-0.09,"1,043.33",-0.53
0.73%,2614.45,1.26,534.880,-0.22,"1,050.67",0.70
-0.82%,2644.69,1.16,536.020,0.21,"1,052.15",0.14
-1.66%,2662.84,0.69,534.920,-0.21,"1,067.80",1.49
-1.69%,2604.47,-2.19,535.940,0.19,"1,075.77",0.75
-0.86%,2613.16,0.33,536.150,0.04,"1,068.92",-0.64
-0.87%,2656.87,1.67,532.600,-0.66,"1,083.54",1.37
0.83%,2642.19,-0.55,530.950,-0.31,"1,104.71",1.95
0.90%,2663.99,0.83,531.130,0.03,"1,108.78",0.37
-0.86%,2656.30,-0.29,529.960,-0.22,"1,086.78",-1.98
0.66%,2677.84,0.81,531.730,0.33,"1,100.94",1.30
-0.86%,2706.39,1.07,533.450,0.32,"1,110.29",0.85
1.60%,2708.64,0.08,531.780,-0.31,"1,116.05",0.52
-1.71%,2693.13,-0.57,531.900,0.02,"1,105.86",-0.91
0.61%,2670.14,-0.85,528.080,-0.72,"1,099.84",-0.54
-0.86%,2670.29,0.01,523.240,-0.92,"1,100.01",0.02
-0.87%,2634.56,-1.34,521.020,-0.42,"1,088.75",-1.02
0.38%,2639.40,0.18,519.990,-0.20,"1,085.32",-0.32
-1.75%,2666.94,1.04,518.690,-0.25,"1,081.27",-0.37
-1.78%,2669.91,0.11,520.630,0.37,"1,093.95",1.17
-1.81%,2648.05,-0.82,522.500,0.36,"1,099.09",0.47
-0.92%,2654.80,0.25,523.810,0.25,"1,078.07",-1.91
-1.86%,2635.67,-0.72,523.920,0.02,"1,066.81",-1.04
-0.95%,2629.73,-0.23,524.610,0.13,"1,062.75",-0.38
-0.96%,2663.42,1.28,525.500,0.17,"1,064.94",0.21
-1.94%,2672.63,0.35,524.610,-0.17,"1,072.99",0.76
-0.99%,2671.92,-0.03,524.660,0.01,"1,079.28",0.59
-1.40%,2697.79,0.97,517.280,-1.41,"1,080.35",0.10
1.64%,2723.07,0.94,520.390,0.60,"1,083.96",0.33
2.55%,2727.72,0.17,520.400,0.00,"1,062.91",-1.94
0.79%,2730.13,0.09,518.990,-0.27,"1,079.78",1.59
0.88%,2711.45,-0.68,522.730,0.72,"1,102.81",2.13
0.45%,2722.46,0.41,521.760,-0.19,"1,087.61",-1.38
-0.95%,2720.13,-0.09,523.460,0.33,"1,096.50",0.82
-1.92%,2712.97,-0.26,524.630,0.22,"1,087.25",-0.84
-1.96%,2733.01,0.74,525.960,0.25,"1,081.98",-0.48
1.40%,2724.44,-0.31,523.950,-0.38,"1,087.76",0.53
-0.98%,2733.29,0.32,526.080,0.41,"1,085.82",-0.18
1.23%,2727.76,-0.20,526.690,0.12,"1,072.82",-1.20
-0.98%,2721.33,-0.24,525.410,-0.24,"1,069.34",-0.32
1.70%,#N/A,#N/A,523.270,-0.41,"1,059.55",-0.92
0.62%,2689.86,#N/A,522.840,-0.08,"1,059.14",-0.04
-0.97%,2724.01,1.27,524.980,0.41,"1,047.65",-1.08
-0.98%,2705.27,-0.69,523.520,-0.28,"1,060.19",1.20
-0.99%,2734.62,1.08,523.100,-0.08,"1,069.24",0.85
1.83%,2746.87,0.45,523.710,0.12,"1,067.70",-0.14
-0.98%,2748.80,0.07,518.870,-0.92,"1,055.87",-1.11
0.83%,2772.35,0.86,523.030,0.80,"1,075.06",1.82
-0.98%,2770.37,-0.07,521.700,-0.25,"1,109.83",3.23
-1.98%,2779.03,0.31,521.690,0.00,"1,105.58",-0.38
3.83%,2782.00,0.11,523.120,0.27,"1,110.44",0.44
-0.97%,2786.85,0.17,523.560,0.08,"1,121.75",1.02
1.17%,2775.63,-0.40,523.820,0.05,"1,098.60",-2.06
1.25%,2782.49,0.25,522.630,-0.23,"1,108.88",0.94
6.60%,2779.66,-0.10,518.870,-0.72,"1,110.69",0.16
0.45%,2773.75,-0.21,518.970,0.02,"1,109.95",-0.07
0.79%,2762.59,-0.40,516.870,-0.40,"1,110.01",0.01
0.69%,2767.32,0.17,514.500,-0.46,"1,110.00",0.00
-0.88%,2749.76,-0.63,512.370,-0.41,"1,121.64",1.05
2.89%,2754.88,0.19,514.520,0.42,"1,111.87",-0.87
-0.87%,2717.07,-1.37,513.030,-0.29,"1,116.12",0.38
0.99%,2723.06,0.22,512.080,-0.19,"1,116.16",0.00
-0.86%,2699.63,-0.86,515.280,0.62,"1,100.63",-1.39
1.60%,2716.31,0.62,516.240,0.19,"1,092.49",-0.74
0.46%,2718.37,0.08,519.790,0.69,"1,077.48",-1.37
-0.85%,2726.71,0.31,517.430,-0.45,"1,085.70",0.76
5.10%,2713.22,-0.49,519.310,0.36,"1,094.50",0.81
-0.82%,#N/A,#N/A,#N/A,#N/A,"1,087.55",-0.63
-0.83%,2736.61,#N/A,520.530,#N/A,"1,089.06",0.14
1.23%,2759.82,0.85,516.430,-0.79,"1,080.21",-0.81
-1.65%,2784.17,0.88,515.020,-0.27,"1,068.14",-1.12
0.52%,2793.84,0.35,511.340,-0.71,"1,072.24",0.38
-0.83%,2774.02,-0.71,512.310,0.19,"1,053.83",-1.72
-0.84%,2798.29,0.87,514.220,0.37,"1,045.62",-0.78
-1.69%,2801.31,0.11,511.880,-0.46,"1,040.83",-0.46
0.65%,2798.43,-0.10,513.160,0.25,"1,033.13",-0.74
-1.71%,2809.55,0.40,513.690,0.10,"1,021.02",-1.17
-1.74%,2815.62,0.22,513.750,0.01,"1,041.23",1.98
-1.77%,2804.49,-0.40,513.900,0.03,"1,036.33",-0.47
-0.90%,2801.83,-0.09,514.360,0.09,"1,046.68",1.00
0.68%,2806.98,0.18,518.710,0.85,"1,039.50",-0.69
0.99%,2820.40,0.48,517.520,-0.23,"1,053.66",1.36
-0.90%,2846.07,0.91,518.990,0.28,"1,044.09",-0.91
-1.81%,2837.44,-0.30,519.740,0.14,"1,046.80",0.26
-0.92%,2818.82,-0.66,522.250,0.48,"1,035.60",-1.07
-0.93%,2802.60,-0.58,523.600,0.26,"1,024.08",-1.11
-1.88%,2816.29,0.49,522.260,-0.26,"1,014.68",-0.92
-1.91%,2813.36,-0.10,522.720,0.09,"1,014.14",-0.05
1.39%,2827.22,0.49,522.460,-0.05,996.45,-1.74
-1.92%,2840.35,0.46,521.270,-0.23,993.71,-0.27
-1.96%,2850.40,0.35,521.820,0.11,"1,005.76",1.21
1.19%,2858.45,0.28,522.240,0.08,990.04,-1.56
-0.99%,2857.70,-0.03,521.070,-0.22,"1,010.09",2.03
2.00%,2853.58,-0.14,522.200,0.22,"1,007.31",-0.28
1.30%,2833.28,-0.71,522.150,-0.01,996.41,-1.08
1.19%,2821.93,-0.40,521.130,-0.20,"1,015.96",1.96
-1.91%,2839.96,0.64,520.680,-0.09,"1,039.75",2.34
0.73%,2818.37,-0.76,521.290,0.12,"1,041.33",0.15
1.85%,2840.69,0.79,521.450,0.03,"1,021.96",-1.86
2.25%,2850.13,0.33,520.340,-0.21,995.1,-2.63
5.66%,2857.05,0.24,522.630,0.44,"1,022.09",2.71
-1.23%,2862.96,0.21,525.250,0.50,"1,072.93",4.97
2.71%,2861.82,-0.04,525.510,0.05,"1,092.93",1.86
-0.87%,2856.98,-0.17,524.680,-0.16,"1,100.50",0.69
-0.87%,2874.69,0.62,527.680,0.57,"1,107.73",0.66
0.46%,2896.74,0.77,528.640,0.18,"1,105.71",-0.18
-1.75%,2897.52,0.03,527.440,-0.23,"1,095.75",-0.90
0.99%,2914.04,0.57,528.290,0.16,"1,090.06",-0.52
1.05%,2901.13,-0.44,528.080,-0.04,"1,089.86",-0.02
0.58%,2901.52,0.01,527.940,-0.03,"1,086.45",-0.31
-0.87%,#N/A,#N/A,527.550,-0.07,"1,078.74",-0.71
-0.88%,2896.72,#N/A,527.390,-0.03,"1,082.66",0.36
-0.88%,2888.60,-0.28,524.980,-0.46,"1,079.48",-0.29
-1.78%,2878.05,-0.37,525.250,0.05,"1,077.90",-0.15
-1.82%,2871.68,-0.22,522.950,-0.44,"1,085.17",0.67
0.38%,2877.13,0.19,523.360,0.08,"1,092.81",0.70
3.17%,2887.89,0.37,524.820,0.28,"1,086.50",-0.58
-0.89%,2888.92,0.04,520.330,-0.86,"1,078.09",-0.77
-1.80%,2904.18,0.53,520.490,0.03,"1,083.57",0.51
0.37%,2904.98,0.03,519.820,-0.13,"1,077.12",-0.60
0.91%,2888.80,-0.56,521.130,0.25,"1,075.75",-0.13
-0.91%,2904.31,0.54,522.790,0.32,"1,074.13",-0.15
2.70%,2907.95,0.13,522.350,-0.08,"1,070.40",-0.35
-1.78%,2930.75,0.78,524.820,0.47,"1,083.51",1.22
-1.81%,2929.67,-0.04,523.090,-0.33,"1,079.29",-0.39
-0.92%,2919.37,-0.35,520.120,-0.57,"1,082.54",0.30
-1.86%,2915.56,-0.13,520.910,0.15,"1,080.81",-0.16
-1.33%,2905.97,-0.33,522.610,0.33,"1,085.05",0.39
0.78%,2914.00,0.28,523.160,0.11,"1,076.33",-0.80
0.47%,2913.98,0.00,525.100,0.37,"1,074.90",-0.13
-0.95%,2924.59,0.36,523.940,-0.22,"1,072.19",-0.25
0.75%,2923.43,-0.04,523.990,0.01,"1,070.70",-0.14
-0.95%,2925.51,0.07,524.040,0.01,"1,062.27",-0.79
1.69%,2901.61,-0.82,524.090,0.01,"1,066.69",0.42
0.99%,2885.57,-0.55,521.930,-0.41,"1,071.10",0.41
-0.94%,2884.43,-0.04,523.000,0.21,"1,054.82",-1.52
-0.95%,2880.34,-0.14,520.320,-0.51,"1,048.94",-0.56
0.95%,2785.68,-3.29,520.040,-0.05,"1,045.94",-0.29
0.58%,2728.37,-2.06,519.880,-0.03,"1,030.08",-1.52
0.95%,2767.13,1.42,520.840,0.18,"1,029.02",-0.10
-0.93%,2750.79,-0.59,523.190,0.45,"1,045.80",1.63
0.95%,2809.92,2.15,521.690,-0.29,"1,040.85",-0.47
-0.93%,2809.21,-0.03,521.720,0.01,"1,051.50",1.02
-1.88%,2768.78,-1.44,522.730,0.19,"1,058.13",0.63
0.72%,2767.78,-0.04,522.240,-0.09,"1,066.59",0.80
1.11%,2755.88,-0.43,523.140,0.17,"1,077.37",1.01
-1.88%,2740.69,-0.55,522.340,-0.15,"1,086.33",0.83
-0.96%,2656.10,-3.09,522.530,0.04,"1,071.35",-1.38
-0.97%,2705.57,1.86,524.970,0.47,"1,062.80",-0.80
-0.98%,2658.69,-1.73,524.120,-0.16,"1,054.32",-0.80
1.15%,2641.25,-0.66,521.970,-0.41,"1,059.96",0.53
-1.95%,2682.63,1.57,#N/A,#N/A,"1,061.94",0.19
-1.00%,2711.74,1.09,521.410,#N/A,"1,056.04",-0.56
0.81%,2740.37,1.06,521.190,-0.04,"1,048.31",-0.73
2.37%,2723.06,-0.63,522.740,0.30,"1,056.18",0.75
-0.97%,2738.31,0.56,521.500,-0.24,"1,058.35",0.21
-0.98%,2755.45,0.63,#N/A,#N/A,"1,070.20",1.12
0.65%,2813.89,2.12,522.560,#N/A,"1,072.95",0.26
-0.99%,2806.83,-0.25,522.550,0.00,"1,088.42",1.44
-1.00%,2781.01,-0.92,524.120,0.30,"1,098.25",0.90
1.36%,2726.22,-1.97,524.960,0.16,"1,085.50",-1.16
-0.99%,2722.18,-0.15,523.610,-0.26,"1,097.06",1.06
1.14%,2701.58,-0.76,524.680,0.20,"1,100.45",0.31
0.72%,2730.20,1.06,528.390,0.71,"1,089.45",-1.00
1.77%,2736.27,0.22,529.410,0.19,"1,098.21",0.80
0.70%,2690.73,-1.66,527.990,-0.27,"1,098.62",0.04
-0.96%,2641.89,-1.82,527.220,-0.15,"1,104.48",0.53
-1.94%,2649.93,0.30,528.680,0.28,"1,106.18",0.15
-0.99%,#N/A,#N/A,529.520,0.16,"1,109.10",0.26
0.56%,2632.56,#N/A,529.670,0.03,"1,112.28",0.29
-0.99%,2673.45,1.55,530.130,0.09,"1,101.65",-0.96
-1.00%,2682.17,0.33,528.720,-0.27,"1,080.53",-1.92
-1.01%,2743.79,2.30,531.750,0.57,"1,091.75",1.04
-2.05%,2737.76,-0.22,532.310,0.11,"1,088.33",-0.31
2.79%,2760.17,0.82,531.110,-0.23,"1,105.64",1.59
-2.04%,2790.37,1.09,531.900,0.15,"1,090.55",-1.36
2.97%,2700.06,-3.24,534.170,0.43,"1,074.59",-1.46
4.27%,#N/A,#N/A,533.640,-0.10,"1,077.43",0.26
-1.93%,2695.95,#N/A,534.610,0.18,"1,101.88",2.27
1.18%,2633.08,-2.33,537.680,0.57,"1,099.82",-0.19
2.22%,2637.72,0.18,535.740,-0.36,"1,091.11",-0.79
1.29%,2636.78,-0.04,533.780,-0.37,"1,109.17",1.66
0.60%,2651.07,0.54,532.600,-0.22,"1,132.05",2.06
2.22%,2650.54,-0.02,533.590,0.19,"1,134.84",0.25
2.44%,2599.95,-1.91,533.670,0.01,"1,135.42",0.05
-1.79%,2545.94,-2.08,532.620,-0.20,"1,133.29",-0.19
-1.82%,2546.16,0.01,531.050,-0.29,"1,131.43",-0.16
2.92%,2506.96,-1.54,532.990,0.37,"1,129.08",-0.21
-1.80%,2467.42,-1.58,532.590,-0.08,"1,126.86",-0.20
0.97%,2416.62,-2.06,532.740,0.03,"1,124.62",-0.20
-1.82%,2351.10,-2.71,533.910,0.22,"1,131.16",0.58
-1.85%,#N/A,#N/A,532.920,-0.19,"1,127.60",-0.31
1.66%,2467.70,#N/A,532.220,-0.13,"1,135.84",0.73
-0.93%,2488.83,0.86,533.800,0.30,"1,131.54",-0.38
-1.87%,2485.74,-0.12,533.300,-0.09,"1,135.86",0.38
1.13%,2506.85,0.85,535.400,0.39,"1,136.03",0.01
-0.94%,#N/A,#N/A,536.890,0.28,"1,160.40",2.15
-0.95%,2510.03,#N/A,538.440,0.29,"1,158.72",-0.14
1.39%,2447.89,-2.48,538.360,-0.01,"1,179.29",1.78
1.24%,2531.94,3.43,540.250,0.35,"1,167.87",-0.97
1.64%,2549.69,0.70,537.070,-0.59,"1,157.87",-0.86
3.32%,2574.41,0.97,536.810,-0.05,"1,161.08",0.28
0.89%,2584.96,0.41,535.070,-0.32,"1,171.06",0.86
2.18%,2596.64,0.45,533.270,-0.34,"1,154.88",-1.38
-0.87%,2596.26,-0.01,533.440,0.03,"1,154.14",-0.06
-0.87%,2582.61,-0.53,534.210,0.14,"1,161.03",0.60
-0.88%,2610.30,1.07,535.630,0.27,"1,181.96",1.80
1.13%,2616.10,0.22,538.420,0.52,"1,192.61",0.90
-0.88%,2635.96,0.76,538.130,-0.05,"1,193.51",0.08
